	108671	S	12	5	10	6	0	44	12.48	12.61	0.79				634	758	910	575	979	714	555	449	245	907	0	0	0	0	0	0																		121.23	0.00	13.70	0.00	
	108731	S	12	5	10	6	5	49	12.46	12.61	0.79				634	757	92	61	58	57	57	56	85	85	50	51	88	81	48	49																		121.17	0.00	13.66	0.00	
	108791	S	12	5	10	6	10	55	12.48	12.64	0.79				634	758	910	575	978	714	554	449	84	84	47	48	87	80	45	47																		121.11	0.00	13.63	0.00	
	108851	S	12	5	10	6	16	0	12.48	12.63	0.80				634	758	91	67	979	714	95	76	87	85	48	50	87	80	46	48																		121.05	0.00	13.57	0.00	
	108911	S	12	5	10	6	21	4	12.46	12.61	0.80				635	758	87	61	977	713	95	79	84	84	49	50	87	79	46	47																		120.98	0.00	13.54	0.00	
	108971	S	12	5	10	6	26	10	12.47	12.61	0.80				635	759	89	62	976	713	96	85	245	908	0	0	0	0	0	0																		120.94	0.00	13.49	0.00	
	109031	S	12	5	10	6	31	15	12.46	12.62	0.81				633	759	77	63	978	714	97	74	83	83	49	50	86	78	47	49																		120.89	0.00	13.45	0.00	
	109091	S	12	5	10	6	36	21	12.48	12.62	0.81				634	758	911	574	977	713	554	448	82	81	48	49	86	78	47	48																		120.85	0.00	13.43	0.00	
	109151	S	12	5	10	6	41	27	12.47	12.62	0.81				633	759	911	575	977	713	554	449	80	80	47	49	85	77	46	47																		120.82	0.00	13.38	0.00	
	109211	S	12	5	10	6	46	32	12.48	12.65	0.81				633	758	90	63	978	713	96	83	81	79	48	49	84	76	47	48																		120.79	0.00	13.34	0.00	
	109271	S	12	5	10	6	51	38	12.50	12.60	0.81				632	758	910	574	979	712	97	90	80	78	47	48	83	75	45	47																		120.79	0.00	13.31	0.00	
	109331	S	12	5	10	6	56	44	12.49	12.63	0.81				633	758	79	61	978	714	93	75	80	79	48	49	83	75	46	48																		120.76	0.00	13.28	0.00	
	109391	S	12	5	10	7	1	50	12.50	12.65	0.81				634	757	910	574	976	712	98	90	77	77	48	49	82	73	45	47																		120.69	0.00	13.25	0.00	
	109451	S	12	5	10	7	6	55	12.51	12.60	0.81				632	758	87	62	59	57	56	56	246	908	0	0	0	1	0	0																		120.65	0.00	13.22	0.00	
	109511	S	12	5	10	7	12	0	12.49	12.64	0.81				632	759	87	61	59	57	56	56	80	79	81	70	81	73	67	63																		120.58	0.00	13.19	0.00	
	109571	S	12	5	10	7	17	6	12.51	12.63	0.81				633	757	911	573	976	712	553	447	246	908	856	823	75	71	46	49																		120.53	0.00	13.15	0.00	
	109631	S	12	5	10	7	22	12	12.48	12.64	0.81				632	758	85	61	978	712	97	77	77	77	49	50	82	74	47	49																		120.47	0.00	13.12	0.00	
	109691	S	12	5	10	7	27	18	12.49	12.61	0.81				632	758	72	59	975	713	552	447	76	76	48	49	82	73	46	48																		120.42	0.00	13.09	0.00	
	109751	S	12	5	10	7	32	24	12.49	12.66	0.81				633	756	909	572	973	711	95	71	246	909	0	0	27	32	31	40																		120.37	0.00	13.06	0.00	
	109811	S	12	5	10	7	37	30	12.48	12.66	0.80				632	758	909	572	977	709	552	447	246	908	855	823	469	372	524	466																		120.36	0.00	13.03	0.00	
	109871	S	12	5	10	7	42	36	12.50	12.63	0.80				632	757	86	60	979	711	92	67	76	77	49	50	80	71	46	48																		120.33	0.00	13.02	0.00	
	109931	S	12	5	10	7	47	40	12.49	12.64	0.80				632	758	910	572	975	711	552	447	245	908	855	822	469	372	524	466																		120.30	0.00	12.99	0.00	
	109991	S	12	5	10	7	52	46	12.52	12.65	0.80				630	756	909	572	977	712	552	447	75	75	48	48	81	72	66	62																		120.28	0.00	12.98	0.00	
	110051	S	12	5	10	7	57	52	12.52	12.64	0.80				632	757	910	571	974	711	552	447	245	909	855	824	79	72	67	65																		120.23	0.00	12.96	0.00	
	110111	S	12	5	10	8	2	58	12.50	12.68	0.79				630	756	909	571	975	711	551	447	246	907	856	823	470	372	524	466																		120.16	0.00	12.94	0.00	
	110171	S	12	5	10	8	8	4	12.52	12.66	0.79				631	757	910	571	973	709	551	447	245	908	856	822	469	372	524	466																		120.13	0.00	12.91	0.00	
	110231	S	12	5	10	8	13	8	12.53	12.66	0.79				631	756	910	571	976	711	551	447	246	908	856	822	469	373	524	466																		120.09	0.00	12.90	0.00	
	110291	S	12	5	10	8	18	13	12.53	12.66	0.78				630	756	908	571	976	710	551	447	245	907	857	822	469	372	524	466																		120.07	0.00	12.89	0.00	
	110351	S	12	5	10	8	23	18	12.52	12.67	0.78				630	756	909	570	976	709	550	447	245	908	7	17	56	52	49	50																		120.06	0.00	12.88	0.00	
	110411	S	12	5	10	8	28	23	12.53	12.67	0.78				630	754	906	570	976	709	551	447	245	907	855	823	469	373	524	465																		120.04	0.00	12.87	0.00	
	110471	S	12	5	10	8	33	29	12.53	12.71	0.77				629	755	909	569	975	710	550	447	246	909	854	823	469	372	524	466																		120.05	0.00	12.87	0.00	
	110531	S	12	5	10	8	38	34	12.81	13.01	0.77				630	754	909	570	971	709	551	447	245	907	858	822	468	372	523	466																		120.07	0.00	12.85	0.00	
	110591	S	12	5	10	8	43	39	13.09	13.28	0.76				628	754	906	569	976	709	551	446	245	909	856	823	469	372	524	465																		120.05	0.00	12.86	0.00	
	110651	S	12	5	10	8	48	44	13.22	13.43	0.76				629	754	907	569	973	708	550	446	245	907	854	823	468	372	523	466																		120.06	0.00	12.86	0.00	
	110711	S	12	5	10	8	53	50	13.29	13.48	0.75				629	753	907	569	973	709	549	445	246	908	857	822	468	372	524	466																		120.12	0.00	12.89	0.00	
	110771	S	12	5	10	8	58	54	13.38	13.54	0.73				628	754	905	568	972	705	548	444	245	908	855	823	468	372	524	465																		120.30	0.00	13.02	0.00	
	110831	S	12	5	10	9	3	55	13.38	13.55	0.64				624	751	905	566	970	704	545	443	245	903	852	820	468	371	520	464																		121.74	0.00	13.68	0.00	
	110891	S	12	5	10	9	8	56	13.43	13.60	0.56				621	750	901	563	971	701	543	441	245	906	851	819	467	371	521	464																		122.45	0.00	14.41	0.00	
	110951	S	12	5	10	9	14	0	13.44	13.64	0.49				621	746	899	561	967	700	542	440	245	905	854	818	466	371	520	463																		122.74	0.00	14.91	0.00	
	111011	S	12	5	10	9	19	6	13.49	13.66	0.43				618	747	57	54	968	698	541	439	245	905	54	50	51	50	49	48																		122.98	0.00	15.36	0.00	
	111071	S	12	5	10	9	24	12	13.53	13.67	0.38				616	744	895	559	966	696	538	437	246	903	849	816	464	370	518	460																		-4.73	0.00	15.78	0.00	
	111131	S	12	5	10	9	29	18	13.56	13.70	0.35				614	743	895	556	968	695	536	436	245	906	53	49	49	49	48	47																		-4.41	0.00	16.20	0.00	
	111190	S	12	5	10	9	34	21	13.57	13.77	0.33				613	743	895	554	968	694	535	435	245	904	850	814	463	370	516	459																		-4.06	0.00	16.61	0.00	
	111250	S	12	5	10	9	39	25	13.55	13.77	0.31				611	57	53	53	964	56	53	53	49	903	50	48	49	370	50	48																		-3.77	0.00	17.02	0.00	
	111309	S	12	5	10	9	44	27	13.55	13.70	0.28				610	538	54	53	963	57	53	53	88	48	46	47	48	273	49	48																		-3.55	0.00	17.39	0.00	
	111369	S	12	5	10	9	49	31	13.51	13.74	0.26				610	55	53	53	969	56	53	53	49	903	49	47	48	370	50	48																		-3.28	0.00	17.74	0.00	
	111429	S	12	5	10	9	54	37	13.48	13.69	0.24				612	56	53	53	971	56	53	53	49	903	49	47	47	370	49	48																		-2.91	0.00	18.06	0.00	
	111488	S	12	5	10	9	59	39	13.43	13.62	0.22				611	56	53	53	972	56	53	53	50	902	49	47	48	370	49	48																		-2.50	0.00	18.40	0.00	
	111547	S	12	5	10	10	4	41	13.44	13.64	0.21				612	57	51	53	977	55	53	53	51	904	49	47	48	369	49	48																		-2.01	0.00	18.73	0.00	
	111606	S	12	5	10	10	9	43	13.40	15.69	0.20				614	56	52	53	979	54	51	53	50	903	50	47	48	368	49	47																		-1.47	0.00	19.06	0.00	
	111665	S	12	5	10	10	14	47	13.40	17.80	0.19				617	55	53	53	987	55	52	53	44	902	50	47	48	369	49	48																		-0.88	0.00	19.46	0.00	
	111723	S	12	5	10	10	19	48	13.36	19.04	0.19				620	55	53	53	990	52	53	53	51	906	49	47	48	369	49	47																		-0.30	0.00	19.86	0.00	
	111782	S	12	5	10	10	24	54	13.37	17.67	0.17				621	55	52	53	993	51	52	53	49	904	49	47	48	369	49	47																		0.09	0.00	20.28	0.00	
	111840	S	12	5	10	10	29	58	13.36	19.01	0.16				622	55	51	52	995	52	52	53	44	904	49	47	48	369	48	47																		0.51	0.00	20.70	0.00	
	111899	S	12	5	10	10	35	1	13.31	20.30	0.15				624	54	52	52	996	51	52	52	49	906	49	47	47	369	49	47																		-3.78	0.00	21.12	0.00	
	111958	S	12	5	10	10	40	4	13.30	20.29	0.14				627	55	53	52	1001	51	52	52	43	907	48	47	47	369	48	47																		-3.25	0.00	21.56	0.00	
	112018	S	12	5	10	10	45	9	13.29	20.19	0.13				630	54	52	53	1002	51	51	53	43	906	48	47	47	369	48	47																		-2.69	0.00	21.97	0.00	
	112077	S	12	5	10	10	50	11	13.27	20.07	0.12				631	54	52	52	1005	50	51	52	43	908	48	47	47	369	48	47																		-2.17	0.00	22.38	0.00	
	112136	S	12	5	10	10	55	13	13.26	20.20	0.11				634	54	52	53	1006	50	51	52	43	906	48	46	47	369	48	47																		-1.61	0.00	22.81	0.00	
	112195	S	12	5	10	11	0	15	13.26	20.11	0.11				636	54	52	52	1008	51	52	52	62	908	48	46	47	369	48	47																		-1.27	0.00	23.02	0.00	
	112255	S	12	5	10	11	5	20	13.26	20.18	0.11				639	54	51	52	1013	50	51	52	63	909	48	46	47	369	48	47																		-0.46	0.00	23.59	0.00	
	112314	S	12	5	10	11	10	22	13.27	20.07	0.10				639	54	52	52	1012	50	50	52	48	909	47	47	47	369	48	47																		-0.01	0.00	23.93	0.00	
	112374	S	12	5	10	11	15	27	13.28	19.96	0.09				641	54	52	52	1012	50	51	52	62	910	48	46	47	368	48	47																		0.49	0.00	24.24	0.00	
	112433	S	12	5	10	11	20	29	13.26	20.08	0.09				643	54	52	52	1010	50	51	52	67	911	47	46	47	368	48	47																		-3.75	0.00	24.61	0.00	
	112492	S	12	5	10	11	25	31	13.29	20.15	0.09				646	54	52	52	1013	50	51	52	63	910	48	46	47	368	48	47																		-3.22	0.00	24.96	0.00	
	112551	S	12	5	10	11	30	32	13.27	20.41	0.10				648	54	52	52	1013	50	51	52	87	911	48	46	47	369	48	47																		-3.12	0.00	25.02	0.00	
	112610	S	12	5	10	11	35	33	13.28	14.11	0.14				650	55	53	53	1014	51	52	53	88	913	49	47	48	369	48	48																		-3.50	0.00	24.76	0.00	
	112669	S	12	5	10	11	40	35	13.31	20.66	0.18				654	55	53	53	1012	51	52	53	83	914	48	48	48	369	49	48																		-2.38	0.00	25.39	0.00	
	112729	S	12	5	10	11	45	40	13.40	18.89	0.19				655	56	53	53	1013	52	53	53	83	914	49	47	48	369	49	48																		-1.99	0.00	25.65	0.00	
	112788	S	12	5	10	11	50	42	13.38	14.92	0.22				655	56	54	54	1011	51	51	54	127	916	49	48	49	369	49	49																		-2.46	0.00	25.42	0.00	
	112847	S	12	5	10	11	55	45	13.40	20.51	0.24				660	56	53	54	1011	52	52	54	88	914	49	48	49	368	49	49																		-1.94	0.00	25.87	0.00	
	112906	S	12	5	10	12	0	46	13.43	20.30	0.23				660	55	54	54	1013	51	53	54	103	913	49	47	49	369	49	48																		-0.58	0.00	26.39	0.00	
	112966	S	12	5	10	12	5	51	13.40	20.20	0.20				661	55	53	53	1013	51	51	53	102	917	49	47	49	369	48	48																		-0.08	0.00	26.81	0.00	
	113025	S	12	5	10	12	10	53	13.39	20.05	0.18				661	55	53	53	1004	51	53	53	107	916	49	47	48	370	49	48																		0.39	0.00	27.11	0.00	
	113085	S	12	5	10	12	15	58	13.35	19.89	0.16				663	55	53	53	1011	51	53	53	108	918	49	47	48	370	48	48																		-3.90	0.00	27.46	0.00	
	113145	S	12	5	10	12	21	4	13.35	19.83	0.15				662	54	53	53	1011	51	53	53	107	916	49	47	48	370	49	48																		-3.35	0.00	27.84	0.00	
	113205	S	12	5	10	12	26	11	13.36	20.18	0.17				661	55	53	54	1012	51	52	53	63	917	49	48	48	369	49	48																		-3.37	0.00	27.97	0.00	
	113265	S	12	5	10	12	31	17	13.40	20.09	0.18				662	55	53	54	1014	52	53	54	83	919	49	48	48	369	49	48																		-2.89	0.00	28.39	0.00	
	113325	S	12	5	10	12	36	23	13.47	19.62	0.17				660	55	52	53	1009	51	53	53	87	918	49	48	48	369	49	48																		-2.97	0.00	28.67	0.00	
	113384	S	12	5	10	12	41	26	13.52	20.67	0.21				662	56	54	54	1012	52	53	54	69	919	49	48	49	369	49	48																		-3.63	0.00	28.37	0.00	
	113444	S	12	5	10	12	46	31	13.58	20.04	0.20				661	55	52	53	1012	51	52	53	69	921	49	47	47	369	48	48																		-2.62	0.00	29.00	0.00	
	113503	S	12	5	10	12	51	34	13.61	13.75	0.18				660	55	53	53	1010	51	51	53	88	917	48	47	48	369	49	48																		-4.10	0.00	28.67	0.00	
	113563	S	12	5	10	12	56	39	13.61	20.27	0.20				662	55	53	53	1011	52	53	53	83	918	49	47	48	368	49	48																		-4.00	0.00	29.33	0.00	
	113622	S	12	5	10	13	1	41	13.66	19.97	0.19				659	55	53	54	1012	51	53	54	68	922	49	47	48	369	49	48																		-4.12	0.00	29.39	0.00	
	113681	S	12	5	10	13	6	43	13.66	19.76	0.17				659	55	52	53	1010	51	52	53	107	921	48	47	48	369	49	48																		-4.14	0.00	29.11	0.00	
	113740	S	12	5	10	13	11	46	13.66	19.98	0.14				659	55	53	53	1013	50	52	53	68	920	48	47	47	369	49	48																		-4.05	0.00	29.01	0.00	
	113799	S	12	5	10	13	16	47	13.68	19.87	0.12				661	54	53	53	1010	51	52	53	48	921	48	47	47	369	48	48																		-4.02	0.00	28.97	0.00	
	113858	S	12	5	10	13	21	49	13.71	13.87	0.13				661	55	53	53	1014	51	52	53	68	920	48	47	48	369	48	48																		-4.19	0.00	28.78	0.00	
	113918	S	12	5	10	13	26	54	13.74	13.87	0.19				661	56	54	54	1013	51	53	54	83	921	49	48	49	368	49	48																		-4.35	0.00	28.54	0.00	
	113977	S	12	5	10	13	31	57	13.71	21.08	0.24				662	56	54	55	1008	51	52	54	89	922	50	48	49	368	50	49																		-3.98	0.00	28.64	0.00	
	114037	S	12	5	10	13	37	2	13.69	20.79	0.24				659	56	54	54	1005	51	53	54	103	921	49	48	48	369	49	49																		-4.00	0.00	28.55	0.00	
	114096	S	12	5	10	13	42	4	13.70	20.40	0.23				657	56	54	54	1012	51	52	54	107	925	49	48	49	367	49	49																		-4.34	0.00	28.23	0.00	
	114156	S	12	5	10	13	47	9	13.70	20.16	0.25				630	56	54	55	1008	49	50	46	50	926	50	48	50	363	50	49																		-4.74	0.00	28.00	0.00	
	114216	S	12	5	10	13	52	15	13.72	20.55	0.28				690	57	54	54	1011	817	57	55	185	938	854	830	304	50	49	49																		-4.68	0.00	27.83	0.00	
	114275	S	12	5	10	13	57	17	13.73	13.87	0.29				698	55	53	54	1009	51	52	54	243	942	49	48	49	210	49	48																		-4.99	0.00	27.60	0.00	
	114335	S	12	5	10	14	2	21	13.71	13.87	0.31				599	866	1011	524	1004	718	493	404	246	940	813	756	431	358	449	404																		122.91	0.00	27.47	0.00	
	114395	S	12	5	10	14	7	26	13.72	20.28	0.34				603	865	1012	526	1006	722	494	406	246	941	813	759	431	358	450	404																		122.88	0.00	27.42	0.00	
	114455	S	12	5	10	14	12	31	13.73	20.28	0.31				601	872	1012	524	1002	720	493	405	246	942	811	757	431	358	449	404																		122.88	0.00	27.23	0.00	
	0	S	12	5	14	14	46	41	12.86	12.93	0.00				581	913	923	509	895	772	528	425	509	988	685	654	441	351	431	467	75	0.0000	B	141	-93899.9352		19.8															
	60	S	12	5	14	14	51	42	12.85	13.00	0.00				582	913	923	510	895	772	529	425	509	988	686	655	440	351	431	467	75	0.0000	B	141	-93899.9352		19.8															
	100	S	12	5	14	15	1	30	12.83	13.00	0.00				585	914	923	514	894	776	533	427	504	981	685	654	439	351	432	465	75	0.0000	B	141	-93899.9352		19.8															
	160	S	12	5	14	15	6	31	12.80	12.95	0.00				586	914	923	514	895	777	533	428	505	981	686	655	439	351	432	466	75	0.0000	B	141	-93899.9352		19.8															
	220	S	12	5	14	15	11	31	12.80	12.91	0.00				587	914	923	515	895	777	534	428	505	980	687	656	439	351	433	466	75	0.0000	B	141	-93899.9352		19.8															
	280	S	12	5	14	15	16	31	12.76	12.88	0.00				587	914	924	515	895	778	534	428	505	980	687	656	439	352	433	467	75	0.0000	B	141	-93899.9352		19.8															
	340	S	12	5	14	15	21	31	12.77	12.91	0.00				587	914	924	515	895	778	534	429	506	980	688	657	440	351	433	467	75	0.0000	B	141	-93899.9352		19.8															
	400	S	12	5	14	15	26	31	12.76	12.94	0.00				587	914	924	515	895	778	535	429	506	981	688	657	440	352	433	468	75	0.0000	B	141	-93899.9352		19.8															
	460	S	12	5	14	15	31	31	12.75	12.94	0.00				588	914	924	516	896	779	535	429	506	981	688	658	440	352	434	468	75	0.0000	B	141	-93899.9352		19.8															
	520	S	12	5	14	15	36	31	12.80	12.92	0.00				588	914	924	516	896	779	535	429	507	981	689	658	441	352	434	468	75	0.0000	B	141	-93899.9352		19.8															
	580	S	12	5	14	15	41	31	12.74	12.91	0.00				588	914	925	516	896	779	536	430	507	981	689	659	441	352	434	469	75	0.0000	B	141	-93899.9352		19.8															
	640	S	12	5	14	15	46	31	12.74	12.95	0.00				588	914	925	517	896	780	536	430	507	981	690	659	441	352	434	469	75	0.0000	B	141	-93899.9352		19.8															
	700	S	12	5	14	15	51	31	12.79	12.91	0.00				589	914	925	517	896	780	536	430	508	981	690	660	441	352	435	470	75	0.0000	B	141	-93899.9352		19.8															
	760	S	12	5	14	15	56	31	12.76	12.93	0.00				589	913	925	517	897	780	536	430	508	981	691	660	442	352	435	470	75	0.0000	B	141	-93899.9352		19.8															
	820	S	12	5	14	16	1	31	12.80	12.89	0.00				589	914	925	517	896	781	537	431	508	981	691	661	442	352	435	470	75	0.0000	B	141	-93899.9352		19.8															
	880	S	12	5	14	16	6	31	12.77	12.95	0.00				590	914	925	517	897	781	537	431	508	981	691	661	442	352	435	470	75	0.0000	B	141	-93899.9352		19.8															
	940	S	12	5	14	16	11	31	12.77	12.90	0.00				590	914	925	517	897	781	537	431	509	981	692	662	442	352	435	471	75	0.0000	B	141	-93899.9352		19.8															
	1000	S	12	5	14	16	16	31	12.76	12.89	0.00				590	914	926	518	897	781	537	431	509	981	692	662	442	353	436	471	75	0.0000	B	141	-93899.9352		19.8															
	1060	S	12	5	14	16	21	31	12.79	12.92	0.00				590	914	926	518	897	782	538	431	509	981	692	662	443	353	436	471	75	0.0000	B	141	-93899.9352		19.8															
	1120	S	12	5	14	16	26	31	12.75	12.87	0.00				590	914	926	518	897	781	538	431	509	981	693	663	443	353	436	471	75	0.0000	B	141	-93899.9352		19.8															
	1180	S	12	5	14	16	31	31	12.73	12.88	0.00				590	914	926	518	897	782	538	431	509	981	693	663	443	353	436	472	75	0.0000	B	141	-93899.9352		19.8															
	1240	S	12	5	14	16	36	31	12.70	12.92	0.00				590	914	926	518	897	782	538	431	510	981	694	663	443	353	436	472	75	0.0000	B	141	-93899.9352		19.8															
	1300	S	12	5	14	16	41	31	12.74	12.89	0.00				590	914	926	518	897	782	538	432	510	981	694	664	443	353	437	472	75	0.0000	B	141	-93899.9352		19.8															
	1360	S	12	5	14	16	46	31	12.71	12.90	0.00				591	914	926	518	897	782	538	432	510	981	694	664	444	353	437	472	75	0.0000	B	141	-93899.9352		19.8															
	1420	S	12	5	14	16	51	31	12.74	12.86	0.00				591	914	926	519	897	782	539	432	510	981	694	664	444	353	437	473	75	0.0000	B	141	-93899.9352		19.8															
	1480	S	12	5	14	16	56	31	12.73	12.96	0.00				591	914	926	519	897	783	539	432	510	982	695	664	444	353	437	473	75	0.0000	B	141	-93899.9352		19.8															
	1540	S	12	5	14	17	1	31	12.74	12.92	0.00				591	914	926	519	897	783	539	432	511	982	695	665	444	353	437	473	75	0.0000	B	141	-93899.9352		19.8															
	1600	S	12	5	14	17	6	31	12.79	12.91	0.00				591	915	926	519	898	783	539	432	511	981	695	665	444	353	437	473	75	0.0000	B	141	-93899.9352		19.8															
	1660	S	12	5	14	17	11	31	12.79	12.93	0.00				591	915	926	519	898	783	539	432	511	982	695	665	444	353	437	473	75	0.0000	B	141	-93899.9352		19.8															
	1720	S	12	5	14	17	16	31	12.82	12.95	0.00				591	914	927	519	897	783	539	432	511	981	695	665	444	353	437	474	75	0.0000	B	141	-93899.9352		19.8															
	1780	S	12	5	14	17	21	31	12.85	12.99	0.00				591	915	927	519	898	783	539	432	511	982	696	666	444	353	438	474	75	0.0000	B	141	-93899.9352		19.8															
	1840	S	12	5	14	17	26	31	12.84	12.98	0.00				591	914	926	519	898	783	539	432	511	982	696	666	445	353	438	474	75	0.0000	B	141	-93899.9352		19.8															
	1900	S	12	5	14	17	31	31	12.83	12.99	0.00				591	914	926	519	897	783	539	433	511	982	697	667	444	353	438	474	75	0.0000	B	141	-93899.9352		19.8															
	1960	S	12	5	14	17	36	31	12.85	13.00	0.00				591	914	926	519	897	783	539	433	511	982	697	667	445	353	438	474	75	0.0000	B	141	-93899.9352		19.8															
	2020	S	12	5	14	17	41	31	12.82	12.96	0.00				591	914	926	519	897	783	540	433	512	982	697	667	445	353	438	475	75	0.0000	B	141	-93899.9352		19.8															
	2080	S	12	5	14	17	46	31	12.79	12.91	0.00				591	914	926	520	897	783	539	433	512	982	698	667	445	353	439	475	75	0.0000	B	141	-93899.9352		19.8															
	2140	S	12	5	14	17	51	31	12.78	12.93	0.00				591	913	926	519	897	783	540	433	512	982	698	668	445	353	439	475	75	0.0000	B	141	-93899.9352		19.8															
	2200	S	12	5	14	17	56	31	12.91	13.09	0.00				591	913	926	519	897	783	540	433	512	982	698	668	445	353	439	475	75	0.0000	B	141	-93899.9352		19.8															
	2260	S	12	5	14	18	1	31	12.96	13.10	0.00				592	913	926	519	897	783	540	433	513	982	699	669	445	354	439	476	75	0.0000	B	141	-93899.9352		19.8															
	2320	S	12	5	14	18	6	31	12.96	13.14	0.00				592	914	927	520	897	783	540	433	513	982	699	669	446	354	439	476	75	0.0000	B	141	-93899.9352		19.8															
	2380	S	12	5	14	18	11	31	12.96	13.09	0.00				591	913	926	519	897	783	540	433	513	982	699	669	446	353	439	476	75	0.0000	B	141	-93899.9352		19.8															
	2440	S	12	5	14	18	16	31	12.96	13.09	0.00				591	913	926	520	897	783	540	433	513	982	699	669	446	354	439	476	75	0.0000	B	141	-93899.9352		19.8															
	2500	S	12	5	14	18	21	31	12.92	13.09	0.00				592	913	927	520	897	783	540	433	513	982	700	669	446	354	439	476	75	0.0000	B	141	-93899.9352		19.8															
	2560	S	12	5	14	18	26	31	12.92	13.05	0.00				591	913	927	520	897	783	540	433	513	982	700	670	446	353	439	476	75	0.0000	B	141	-93899.9352		19.8															
	2620	S	12	5	14	18	31	31	12.87	12.99	0.00				591	913	927	519	897	783	540	433	513	982	700	670	446	354	439	476	75	0.0000	B	141	-93899.9352		19.8															
	2680	S	12	5	14	18	36	31	12.83	13.02	0.00				592	914	927	520	897	783	540	434	513	982	700	670	446	354	440	476	75	0.0000	B	141	-93899.9352		19.8															
	2740	S	12	5	14	18	41	31	12.83	12.98	0.00				592	913	927	520	897	783	540	433	514	982	700	670	446	354	440	476	75	0.0000	B	141	-93899.9352		19.8															
	2800	S	12	5	14	18	46	31	12.85	13.00	0.00				592	914	927	520	897	783	540	433	514	982	701	670	446	354	440	476	75	0.0000	B	141	-93899.9352		19.8															
	2860	S	12	5	14	18	51	31	12.88	14.99	0.00				592	914	927	520	897	783	540	433	514	982	701	671	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	2920	S	12	5	14	18	56	31	12.92	13.08	0.00				591	913	927	520	897	783	540	433	514	982	701	671	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	2980	S	12	5	14	19	1	31	12.90	13.07	0.00				592	913	927	520	897	783	540	433	514	982	701	671	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	3040	S	12	5	14	19	6	31	12.89	13.06	0.00				592	913	927	520	897	783	540	433	514	982	701	671	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	3100	S	12	5	14	19	11	31	12.87	13.04	0.00				592	913	927	520	896	783	540	433	514	982	701	671	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	3161	S	12	5	14	19	16	35	12.87	13.01	0.00				592	913	927	520	897	783	540	434	514	982	702	672	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	3221	S	12	5	14	19	21	35	12.83	12.96	0.00				592	913	927	520	897	783	540	434	514	982	702	672	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	3281	S	12	5	14	19	26	35	12.75	12.87	0.00				592	914	927	520	896	783	540	434	514	982	702	672	446	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	3341	S	12	5	14	19	31	35	12.74	12.86	0.00				592	914	927	520	896	783	540	434	514	982	702	672	447	354	440	477	75	0.0000	B	141	-93899.9352		19.8															
	3401	S	12	5	14	19	36	35	12.74	12.83	0.00				592	914	927	520	896	783	540	434	514	982	703	672	447	354	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3461	S	12	5	14	19	41	35	12.72	12.86	0.00				592	914	927	520	896	783	541	434	515	982	703	673	447	354	441	477	75	0.0000	B	141	-93899.9352		19.8															
	3521	S	12	5	14	19	46	35	12.70	12.88	0.00				592	914	927	520	896	783	541	434	515	982	703	673	447	355	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3581	S	12	5	14	19	51	35	12.73	12.84	0.00				593	914	927	520	896	783	541	434	515	982	703	673	447	355	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3641	S	12	5	14	19	56	35	12.71	12.88	0.00				592	914	927	520	896	783	541	434	515	982	704	674	447	354	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3701	S	12	5	14	20	1	35	12.70	12.86	0.00				592	914	927	520	896	783	541	434	515	982	704	674	447	354	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3761	S	12	5	14	20	6	35	12.69	12.81	0.00				592	914	927	520	896	784	541	434	515	982	704	674	447	355	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3821	S	12	5	14	20	11	35	12.68	12.86	0.00				592	915	927	520	896	784	541	434	515	982	704	674	447	354	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3881	S	12	5	14	20	16	35	12.69	12.81	0.00				592	915	927	520	896	784	541	434	515	982	704	674	447	355	441	478	75	0.0000	B	141	-93899.9352		19.8															
	3941	S	12	5	14	20	21	35	12.72	12.86	0.00				592	915	927	520	896	784	541	434	515	982	705	675	448	354	441	478	75	0.0000	B	141	-93899.9352		19.8															
	4001	S	12	5	14	20	26	35	12.70	3.77	0.00				592	915	927	520	896	784	541	434	515	982	704	675	447	354	441	479	75	0.0000	B	141	-93899.9352		19.8															
	4061	S	12	5	14	20	31	35	12.69	0.57	0.00				592	915	928	521	896	784	541	434	516	982	705	675	447	355	441	478	75	0.0000	B	141	-93899.9352		19.8															
	4121	S	12	5	14	20	36	35	12.72	0.17	0.00				593	915	928	520	896	784	541	434	516	982	705	675	447	355	442	478	75	0.0000	B	141	-93899.9352		19.8															
	4181	S	12	5	14	20	41	35	12.68	0.10	0.00				592	915	928	521	896	784	541	434	516	982	705	675	447	355	442	479	75	0.0000	B	141	-93899.9352		19.8															
